
Qflow static timing analysis logfile appended on Tue Jul 13 22:12:15 CST 2021
Running vesta static timing analysis
vesta --long systemcomplete.rtlnopwr.v /usr/share/qflow/tech/osu018/osu018_stdcells.lib
----------------------------------------------
Vesta static timing analysis tool
for qflow 1.3.17
(c) 2013-2018 Tim Edwards, Open Circuit Design
----------------------------------------------

Parsing library "osu018_stdcells"
End of library at line 6141
   5357.5 ps                 _7888_:  NOR2X1_1314/Y -> OAI21X1_2199/A
   5439.7 ps                 _7893_: OAI21X1_2199/Y -> OAI21X1_2200/C
   5512.2 ps                 _7894_: OAI21X1_2200/Y ->    MUX2X1_25/A
   5608.6 ps                 _7898_:    MUX2X1_25/Y -> OAI21X1_2203/A
   5701.5 ps                 _7903_: OAI21X1_2203/Y -> AOI21X1_1331/B
   5784.2 ps                 _7908_: AOI21X1_1331/Y -> AOI21X1_1333/B
   5863.9 ps                 _7914_: AOI21X1_1333/Y -> OAI21X1_2210/A
   5945.2 ps                 _7920_: OAI21X1_2210/Y -> OAI21X1_2211/C
   6018.2 ps                 _7921_: OAI21X1_2211/Y -> AOI21X1_1336/B
   6099.1 ps                 _7926_: AOI21X1_1336/Y -> OAI21X1_2215/A
   6188.6 ps                 _7932_: OAI21X1_2215/Y -> AOI21X1_1340/B
   6270.9 ps                 _7937_: AOI21X1_1340/Y -> AOI21X1_1341/B
   6346.9 ps                 _7943_: AOI21X1_1341/Y ->  NOR2X1_1316/B
   6398.1 ps              _4493__7_:  NOR2X1_1316/Y -> DFFPOSX1_824/D

   clock skew at destination = 45.9234
   setup at destination = 176.544

Path DFFPOSX1_440/CLK to DFFPOSX1_431/D delay 6331.33 ps
      0.0 ps        clk_bF_buf104:   CLKBUF1_54/Y -> DFFPOSX1_440/CLK
    222.9 ps  micro_hash_ucr_k_0_: DFFPOSX1_440/Q ->  NAND2X1_262/A
    391.4 ps               _1953_:  NAND2X1_262/Y ->  OAI21X1_595/B
    533.1 ps               _2301_:  OAI21X1_595/Y ->  NAND2X1_307/B
    741.6 ps               _2303_:  NAND2X1_307/Y ->  OAI21X1_686/C
    882.8 ps               _2567_:  OAI21X1_686/Y ->   AND2X2_210/A
   1053.6 ps               _2569_:   AND2X2_210/Y ->   BUFX4_1010/A
   1213.9 ps       _2569__bF_buf2:   BUFX4_1010/Y ->  AOI21X1_445/C
   1305.7 ps               _2848_:  AOI21X1_445/Y ->     OR2X2_32/A
   1418.2 ps               _2855_:     OR2X2_32/Y ->  OAI21X1_814/C
   1503.1 ps               _3096_:  OAI21X1_814/Y ->   NOR2X1_618/B
   2007.7 ps               _3103_:   NOR2X1_618/Y ->   NOR2X1_619/A
   2330.5 ps               _3106_:   NOR2X1_619/Y ->    BUFX4_184/A
   2557.6 ps       _3106__bF_buf3:    BUFX4_184/Y ->     INVX8_94/A
   2611.2 ps               _3107_:     INVX8_94/Y ->   BUFX4_1430/A
   2732.8 ps       _3107__bF_buf0:   BUFX4_1430/Y ->  OAI21X1_886/B
   2812.3 ps               _3374_:  OAI21X1_886/Y ->  OAI21X1_887/C
   2900.7 ps               _3375_:  OAI21X1_887/Y ->     OR2X2_34/B
   3032.7 ps               _3377_:     OR2X2_34/Y ->  OAI21X1_951/C
   3124.6 ps               _3607_:  OAI21X1_951/Y ->  XNOR2X1_167/A
   3228.5 ps               _3609_:  XNOR2X1_167/Y ->  NAND2X1_451/B
   3290.9 ps               _3610_:  NAND2X1_451/Y ->  OAI21X1_952/C
   3358.4 ps               _3611_:  OAI21X1_952/Y ->    MUX2X1_10/A
   3455.0 ps               _3616_:    MUX2X1_10/Y ->   OAI22X1_57/C
   3533.5 ps               _3621_:   OAI22X1_57/Y ->  NAND2X1_453/B
   3597.2 ps               _3622_:  NAND2X1_453/Y ->  OAI21X1_956/C
   3657.3 ps               _3623_:  OAI21X1_956/Y ->  NAND2X1_454/B
   3716.8 ps               _3624_:  NAND2X1_454/Y ->  OAI21X1_957/C
   3784.2 ps               _3625_:  OAI21X1_957/Y ->  AOI21X1_562/B
   3864.6 ps               _3630_:  AOI21X1_562/Y ->  OAI21X1_963/A
   3953.3 ps               _3640_:  OAI21X1_963/Y ->    MUX2X1_11/A
   4046.7 ps               _3644_:    MUX2X1_11/Y ->   NOR2X1_670/B
   4118.6 ps               _3645_:   NOR2X1_670/Y ->  OAI21X1_967/A
   4200.8 ps               _3651_:  OAI21X1_967/Y ->  OAI21X1_968/C
   4273.3 ps               _3652_:  OAI21X1_968/Y ->    MUX2X1_12/A
   4369.7 ps               _3656_:    MUX2X1_12/Y ->  OAI21X1_971/A
   4454.4 ps               _3662_:  OAI21X1_971/Y ->  NAND2X1_456/B
   4517.2 ps               _3663_:  NAND2X1_456/Y ->  OAI21X1_973/C
   4584.7 ps               _3665_:  OAI21X1_973/Y ->    MUX2X1_13/A
   4677.2 ps               _3669_:    MUX2X1_13/Y ->   NOR2X1_672/B
   4748.9 ps               _3670_:   NOR2X1_672/Y ->  OAI21X1_977/A
   4831.0 ps               _3675_:  OAI21X1_977/Y ->  OAI21X1_978/C
   4903.6 ps               _3676_:  OAI21X1_978/Y ->    MUX2X1_14/A
   4996.5 ps               _3680_:    MUX2X1_14/Y ->   NOR2X1_673/B
   5068.3 ps               _3681_:   NOR2X1_673/Y ->  OAI21X1_982/A
   5150.5 ps               _3686_:  OAI21X1_982/Y ->  OAI21X1_983/C
   5223.0 ps               _3687_:  OAI21X1_983/Y ->    MUX2X1_15/A
   5319.4 ps               _3691_:    MUX2X1_15/Y ->  OAI21X1_986/A
   5412.3 ps               _3696_:  OAI21X1_986/Y ->  AOI21X1_574/B
   5494.9 ps               _3701_:  AOI21X1_574/Y ->  AOI21X1_576/B
   5574.7 ps               _3707_:  AOI21X1_576/Y ->  OAI21X1_993/A
   5656.0 ps               _3713_:  OAI21X1_993/Y ->  OAI21X1_994/C
   5729.0 ps               _3714_:  OAI21X1_994/Y ->  AOI21X1_579/B
   5809.9 ps               _3719_:  AOI21X1_579/Y ->  OAI21X1_999/A
   5899.4 ps               _3726_:  OAI21X1_999/Y ->  AOI21X1_581/B
   5981.7 ps               _3731_:  AOI21X1_581/Y ->  AOI21X1_582/B
   6057.7 ps               _3737_:  AOI21X1_582/Y ->   NOR2X1_675/B
   6108.9 ps             _299__7_:   NOR2X1_675/Y -> DFFPOSX1_431/D

   clock skew at destination = 45.9234
   setup at destination = 176.544

Path DFFPOSX1_833/CLK to DFFPOSX1_821/D delay 6051.97 ps
      0.0 ps          clk_bF_buf134:   CLKBUF1_24/Y -> DFFPOSX1_833/CLK
    222.9 ps  micro_hash_ucr_2_k_0_: DFFPOSX1_833/Q ->  NAND2X1_820/A
    401.9 ps                 _6150_:  NAND2X1_820/Y ->    INVX8_184/A
    507.8 ps                 _6151_:    INVX8_184/Y ->   AND2X2_443/B
    829.7 ps                 _6289_:   AND2X2_443/Y ->     OR2X2_52/A
    981.0 ps                 _6513_:     OR2X2_52/Y ->  NOR2X1_1135/B
   1112.8 ps                 _6514_:  NOR2X1_1135/Y ->   BUFX4_1039/A
   1259.0 ps         _6514__bF_buf1:   BUFX4_1039/Y ->  NOR2X1_1136/B
   2106.7 ps                 _6516_:  NOR2X1_1136/Y ->   AND2X2_453/A
   2441.7 ps                 _6524_:   AND2X2_453/Y ->  NOR2X1_1139/B
   2531.9 ps                 _6525_:  NOR2X1_1139/Y ->   AND2X2_454/B
   2638.7 ps                 _6526_:   AND2X2_454/Y ->  NOR2X1_1181/B
   2757.5 ps                 _6780_:  NOR2X1_1181/Y -> OAI21X1_1991/C
   2841.8 ps                 _7069_: OAI21X1_1991/Y ->   AND2X2_466/A
   2942.0 ps                 _7070_:   AND2X2_466/Y ->   AND2X2_467/A
   3043.3 ps                 _7072_:   AND2X2_467/Y -> OAI21X1_1992/A
   3132.7 ps                 _7073_: OAI21X1_1992/Y ->   AOI22X1_54/C
   3220.6 ps                 _7081_:   AOI22X1_54/Y -> OAI21X1_1995/A
   3311.9 ps                 _7089_: OAI21X1_1995/Y -> OAI21X1_1997/A
   3403.0 ps                 _7095_: OAI21X1_1997/Y -> OAI21X1_1998/A
   3494.1 ps                 _7103_: OAI21X1_1998/Y -> OAI21X1_2000/A
   3585.2 ps                 _7109_: OAI21X1_2000/Y -> OAI21X1_2001/A
   3677.0 ps                 _7117_: OAI21X1_2001/Y -> AOI21X1_1210/B
   3755.1 ps                 _7126_: AOI21X1_1210/Y -> AOI21X1_1212/C
   3822.2 ps                 _7130_: AOI21X1_1212/Y -> OAI21X1_2004/A
   3910.4 ps                 _7136_: OAI21X1_2004/Y -> OAI21X1_2005/A
   4003.2 ps                 _7144_: OAI21X1_2005/Y ->   AOI22X1_55/C
   4085.1 ps                 _7151_:   AOI22X1_55/Y ->  NAND2X1_923/B
   4157.3 ps                 _7152_:  NAND2X1_923/Y -> AOI21X1_1218/B
   4236.6 ps                 _7159_: AOI21X1_1218/Y -> OAI21X1_2007/A
   4324.0 ps                 _7167_: OAI21X1_2007/Y ->  NAND3X1_316/C
   4395.0 ps                 _7175_:  NAND3X1_316/Y -> OAI21X1_2011/C
   4459.8 ps                 _7183_: OAI21X1_2011/Y ->  NOR2X1_1243/B
   4528.3 ps                 _7184_:  NOR2X1_1243/Y -> OAI21X1_2012/A
   4616.2 ps                 _7192_: OAI21X1_2012/Y ->  NAND3X1_317/C
   4687.3 ps                 _7199_:  NAND3X1_317/Y -> OAI21X1_2014/C
   4752.1 ps                 _7207_: OAI21X1_2014/Y ->  NOR2X1_1247/B
   4820.7 ps                 _7208_:  NOR2X1_1247/Y -> OAI21X1_2015/A
   4908.6 ps                 _7216_: OAI21X1_2015/Y ->  NAND3X1_318/C
   4979.7 ps                 _7223_:  NAND3X1_318/Y -> OAI21X1_2017/C
   5048.2 ps                 _7230_: OAI21X1_2017/Y -> OAI21X1_2019/A
   5130.7 ps                 _7236_: OAI21X1_2019/Y ->  NAND2X1_934/B
   5203.1 ps                 _7237_:  NAND2X1_934/Y ->   AOI22X1_56/C
   5286.9 ps                 _7251_:   AOI22X1_56/Y -> OAI21X1_2021/A
   5376.8 ps                 _7259_: OAI21X1_2021/Y ->  NAND3X1_319/C
   5448.4 ps                 _7265_:  NAND3X1_319/Y -> OAI21X1_2023/C
   5517.8 ps                 _7272_: OAI21X1_2023/Y -> AOI21X1_1239/B
   5598.4 ps                 _7279_: AOI21X1_1239/Y -> OAI21X1_2026/A
   5679.8 ps                 _7287_: OAI21X1_2026/Y ->  NAND2X1_939/B
   5751.9 ps                 _7294_:  NAND2X1_939/Y ->   AOI22X1_57/C
   5822.7 ps              _4493__4_:   AOI22X1_57/Y -> DFFPOSX1_821/D

   clock skew at destination = 45.9234
   setup at destination = 183.312

Path DFFPOSX1_833/CLK to DFFPOSX1_823/D delay 6051.05 ps
      0.0 ps          clk_bF_buf134:   CLKBUF1_24/Y -> DFFPOSX1_833/CLK
    222.9 ps  micro_hash_ucr_2_k_0_: DFFPOSX1_833/Q ->  NAND2X1_820/A
    401.9 ps                 _6150_:  NAND2X1_820/Y ->    INVX8_184/A
    507.8 ps                 _6151_:    INVX8_184/Y ->   AND2X2_443/B
    829.7 ps                 _6289_:   AND2X2_443/Y ->     OR2X2_52/A
    981.0 ps                 _6513_:     OR2X2_52/Y ->  NOR2X1_1135/B
   1112.8 ps                 _6514_:  NOR2X1_1135/Y ->   BUFX4_1039/A
   1259.0 ps         _6514__bF_buf1:   BUFX4_1039/Y ->  NOR2X1_1136/B
   2106.7 ps                 _6516_:  NOR2X1_1136/Y ->   AND2X2_453/A
   2441.7 ps                 _6524_:   AND2X2_453/Y ->  NOR2X1_1139/B
   2531.9 ps                 _6525_:  NOR2X1_1139/Y ->   AND2X2_454/B
   2638.7 ps                 _6526_:   AND2X2_454/Y ->  NOR2X1_1181/B
   2757.5 ps                 _6780_:  NOR2X1_1181/Y -> OAI21X1_1991/C
   2841.8 ps                 _7069_: OAI21X1_1991/Y ->   AND2X2_466/A
   2942.0 ps                 _7070_:   AND2X2_466/Y ->   AND2X2_467/A
   3043.3 ps                 _7072_:   AND2X2_467/Y -> AOI21X1_1247/C
   3147.6 ps                 _7326_: AOI21X1_1247/Y -> OAI21X1_2100/C
   3225.7 ps                 _7575_: OAI21X1_2100/Y -> OAI21X1_2101/C
   3360.3 ps                 _7576_: OAI21X1_2101/Y -> OAI21X1_2102/A
   3459.8 ps                 _7577_: OAI21X1_2102/Y -> AOI21X1_1287/C
   3529.2 ps                 _7578_: AOI21X1_1287/Y -> AOI21X1_1288/C
   3597.0 ps                 _7581_: AOI21X1_1288/Y ->    MUX2X1_19/A
   3691.6 ps                 _7582_:    MUX2X1_19/Y ->    MUX2X1_20/A
   3789.6 ps                 _7590_:    MUX2X1_20/Y ->    MUX2X1_21/A
   3888.0 ps                 _7595_:    MUX2X1_21/Y ->    MUX2X1_22/A
   3986.4 ps                 _7602_:    MUX2X1_22/Y -> OAI21X1_2108/A
   4079.5 ps                 _7609_: OAI21X1_2108/Y -> AOI21X1_1291/B
   4153.8 ps                 _7615_: AOI21X1_1291/Y ->  NAND2X1_986/B
   4211.6 ps                 _7616_:  NAND2X1_986/Y -> OAI21X1_2113/C
   4277.9 ps                 _7621_: OAI21X1_2113/Y -> OAI21X1_2114/A
   4368.2 ps                 _7628_: OAI21X1_2114/Y -> AOI21X1_1293/B
   4450.6 ps                 _7636_: AOI21X1_1293/Y ->  OAI22X1_102/C
   4534.8 ps                 _7648_:  OAI22X1_102/Y -> AOI21X1_1295/B
   4613.2 ps                 _7656_: AOI21X1_1295/Y ->  NOR2X1_1302/B
   4680.5 ps                 _7661_:  NOR2X1_1302/Y -> OAI21X1_2124/A
   4769.9 ps                 _7667_: OAI21X1_2124/Y -> AOI21X1_1299/B
   4852.2 ps                 _7674_: AOI21X1_1299/Y ->  OAI22X1_103/C
   4936.4 ps                 _7686_:  OAI22X1_103/Y -> AOI21X1_1303/B
   5019.3 ps                 _7693_: AOI21X1_1303/Y -> AOI21X1_1304/B
   5095.5 ps                 _7701_: AOI21X1_1304/Y ->  NOR2X1_1305/B
   5162.1 ps                 _7707_:  NOR2X1_1305/Y -> OAI21X1_2134/A
   5243.5 ps                 _7713_: OAI21X1_2134/Y -> OAI21X1_2135/C
   5316.5 ps                 _7714_: OAI21X1_2135/Y -> AOI21X1_1307/B
   5397.5 ps                 _7722_: AOI21X1_1307/Y -> OAI21X1_2143/A
   5488.3 ps                 _7734_: OAI21X1_2143/Y ->   AOI22X1_58/C
   5576.5 ps                 _7745_:   AOI22X1_58/Y -> OAI21X1_2147/A
   5666.8 ps                 _7751_: OAI21X1_2147/Y ->  NAND3X1_323/C
   5748.9 ps                 _7759_:  NAND3X1_323/Y ->   AOI22X1_59/C
   5821.0 ps              _4493__6_:   AOI22X1_59/Y -> DFFPOSX1_823/D

   clock skew at destination = 45.9234
   setup at destination = 184.085

Path DFFPOSX1_1226/CLK to DFFPOSX1_1217/D delay 5995.89 ps
      0.0 ps          clk_bF_buf100:    CLKBUF1_58/Y -> DFFPOSX1_1226/CLK
    221.9 ps  micro_hash_ucr_3_k_0_: DFFPOSX1_1226/Q ->     INVX1_628/A
    311.1 ps                _10249_:     INVX1_628/Y ->   NOR2X1_1670/A
    487.9 ps                _10384_:   NOR2X1_1670/Y ->  NAND2X1_1391/A
    627.2 ps                _10517_:  NAND2X1_1391/Y ->  OAI21X1_3000/C
    725.6 ps                _10729_:  OAI21X1_3000/Y ->     INVX1_659/A
    823.2 ps                _10730_:     INVX1_659/Y ->   NOR2X1_1785/B
    967.1 ps                _10737_:   NOR2X1_1785/Y ->    BUFX4_1743/A
   1132.1 ps        _10737__bF_buf3:    BUFX4_1743/Y ->  OAI21X1_3085/A
   1321.4 ps                _10993_:  OAI21X1_3085/Y ->     INVX8_280/A
   1395.9 ps                _10994_:     INVX8_280/Y ->     BUFX4_687/A
   1540.7 ps        _10994__bF_buf1:     BUFX4_687/Y ->  AOI21X1_1908/C
   1629.5 ps                _11273_:  AOI21X1_1908/Y ->   NOR2X1_1871/B
   1720.8 ps                _11280_:   NOR2X1_1871/Y ->  OAI21X1_3224/A
   1934.8 ps                _11533_:  OAI21X1_3224/Y ->     INVX8_282/A
   2006.5 ps                _11534_:     INVX8_282/Y ->    BUFX4_1571/A
   2145.4 ps        _11534__bF_buf1:    BUFX4_1571/Y ->  OAI21X1_3294/A
   2292.9 ps                _11789_:  OAI21X1_3294/Y ->     INVX4_154/A
   2398.5 ps                _11790_:     INVX4_154/Y ->   NOR2X1_1936/B
   2589.6 ps                _11791_:   NOR2X1_1936/Y ->     BUFX4_507/A
   2778.0 ps        _11791__bF_buf3:     BUFX4_507/Y ->   XNOR2X1_490/A
   2905.7 ps                _11797_:   XNOR2X1_490/Y ->   NOR2X1_1937/A
   3013.0 ps                _11800_:   NOR2X1_1937/Y ->  AOI21X1_2030/C
   3118.7 ps                _12024_:  AOI21X1_2030/Y ->  AOI21X1_2031/B
   3196.4 ps                _12026_:  AOI21X1_2031/Y ->  OAI21X1_3360/C
   3258.3 ps                _12027_:  OAI21X1_3360/Y ->  OAI21X1_3362/C
   3328.4 ps                _12031_:  OAI21X1_3362/Y ->  OAI21X1_3364/A
   3417.4 ps                _12038_:  OAI21X1_3364/Y ->   NAND3X1_599/C
   3497.7 ps                _12043_:   NAND3X1_599/Y ->  AOI21X1_2036/B
   3578.3 ps                _12054_:  AOI21X1_2036/Y ->  AOI21X1_2037/B
   3657.7 ps                _12059_:  AOI21X1_2037/Y ->  OAI21X1_3374/A
   3739.0 ps                _12065_:  OAI21X1_3374/Y ->  OAI21X1_3375/C
   3811.2 ps                _12066_:  OAI21X1_3375/Y ->     MUX2X1_34/A
   3907.6 ps                _12067_:     MUX2X1_34/Y ->  OAI21X1_3377/A
   3992.3 ps                _12072_:  OAI21X1_3377/Y ->  NAND2X1_1569/B
   4055.0 ps                _12073_:  NAND2X1_1569/Y ->  OAI21X1_3378/C
   4123.3 ps                _12074_:  OAI21X1_3378/Y ->  AOI21X1_2041/B
   4203.8 ps                _12080_:  AOI21X1_2041/Y ->  OAI21X1_3384/A
   4285.2 ps                _12090_:  OAI21X1_3384/Y ->  NAND2X1_1572/B
   4347.1 ps                _12091_:  NAND2X1_1572/Y ->  OAI21X1_3386/C
   4415.1 ps                _12093_:  OAI21X1_3386/Y ->  AOI21X1_2045/B
   4496.4 ps                _12099_:  AOI21X1_2045/Y ->  AOI21X1_2046/B
   4575.9 ps                _12105_:  AOI21X1_2046/Y ->  OAI21X1_3393/A
   4657.1 ps                _12111_:  OAI21X1_3393/Y ->  OAI21X1_3394/C
   4729.4 ps                _12112_:  OAI21X1_3394/Y ->     MUX2X1_35/A
   4825.7 ps                _12117_:     MUX2X1_35/Y ->  OAI21X1_3397/A
   4918.6 ps                _12123_:  OAI21X1_3397/Y ->  AOI21X1_2051/B
   5001.3 ps                _12128_:  AOI21X1_2051/Y ->  AOI21X1_2052/B
   5081.0 ps                _12134_:  AOI21X1_2052/Y ->  OAI21X1_3404/A
   5162.3 ps                _12140_:  OAI21X1_3404/Y ->  OAI21X1_3405/C
   5234.6 ps                _12141_:  OAI21X1_3405/Y ->     MUX2X1_36/A
   5330.9 ps                _12146_:     MUX2X1_36/Y ->  OAI21X1_3408/A
   5415.6 ps                _12153_:  OAI21X1_3408/Y ->  NAND2X1_1579/B
   5478.4 ps                _12154_:  NAND2X1_1579/Y ->  OAI21X1_3410/C
   5546.6 ps                _12156_:  OAI21X1_3410/Y ->  AOI21X1_2056/B
   5627.1 ps                _12163_:  AOI21X1_2056/Y ->  OAI21X1_3417/A
   5716.5 ps                _12173_:  OAI21X1_3417/Y ->  AOI21X1_2060/B
   5782.2 ps              _8702__7_:  AOI21X1_2060/Y -> DFFPOSX1_1217/D

   clock skew at destination = 36.2978
   setup at destination = 177.402

Path DFFPOSX1_421/CLK to DFFPOSX1_453/D delay 5842.05 ps
      0.0 ps                 clk_bF_buf83:   CLKBUF1_75/Y -> DFFPOSX1_421/CLK
    225.7 ps          micro_hash_ucr_b_5_: DFFPOSX1_421/Q ->    BUFX4_742/A
    377.4 ps  micro_hash_ucr_b_5_bF_buf2_:    BUFX4_742/Y ->      INVX8_9/A
    425.3 ps                        _414_:      INVX8_9/Y ->    BUFX4_660/A
    541.9 ps                _414__bF_buf1:    BUFX4_660/Y ->   NOR2X1_300/B
    752.8 ps                       _1502_:   NOR2X1_300/Y ->   NOR2X1_301/B
   1301.6 ps                       _1503_:   NOR2X1_301/Y ->     INVX8_83/A
   1489.6 ps                       _1504_:     INVX8_83/Y ->   AOI22X1_17/D
   1592.5 ps                       _1518_:   AOI22X1_17/Y ->   OAI22X1_32/C
   1680.1 ps                       _1520_:   OAI22X1_32/Y ->  AOI21X1_295/B
   1762.8 ps                       _1521_:  AOI21X1_295/Y ->  OAI21X1_405/A
   1852.5 ps                       _1522_:  OAI21X1_405/Y ->  AOI21X1_296/B
   1934.0 ps                       _1524_:  AOI21X1_296/Y ->  OAI21X1_406/A
   2023.6 ps                       _1525_:  OAI21X1_406/Y ->  AOI21X1_297/B
   2105.1 ps                       _1527_:  AOI21X1_297/Y ->  OAI21X1_407/A
   2194.7 ps                       _1528_:  OAI21X1_407/Y ->  AOI21X1_298/B
   2276.2 ps                       _1530_:  AOI21X1_298/Y ->  OAI21X1_408/A
   2365.7 ps                       _1531_:  OAI21X1_408/Y ->  AOI21X1_300/B
   2448.0 ps                       _1534_:  AOI21X1_300/Y ->   OAI22X1_33/C
   2532.2 ps                       _1536_:   OAI22X1_33/Y ->  AOI21X1_301/B
   2614.3 ps                       _1538_:  AOI21X1_301/Y ->  OAI21X1_412/A
   2704.0 ps                       _1540_:  OAI21X1_412/Y ->  AOI21X1_302/B
   2785.5 ps                       _1542_:  AOI21X1_302/Y ->  OAI21X1_413/A
   2875.1 ps                       _1543_:  OAI21X1_413/Y ->  AOI21X1_303/B
   2956.6 ps                       _1545_:  AOI21X1_303/Y ->  OAI21X1_414/A
   3046.2 ps                       _1546_:  OAI21X1_414/Y ->  AOI21X1_304/B
   3127.6 ps                       _1548_:  AOI21X1_304/Y ->  OAI21X1_415/A
   3209.2 ps                       _1549_:  OAI21X1_415/Y ->  OAI21X1_416/C
   3273.7 ps                       _1550_:  OAI21X1_416/Y ->   AND2X2_189/A
   3360.9 ps                       _1551_:   AND2X2_189/Y ->  OAI21X1_418/A
   3446.6 ps                       _1554_:  OAI21X1_418/Y ->  AOI21X1_306/B
   3527.6 ps                       _1556_:  AOI21X1_306/Y ->  OAI21X1_419/A
   3617.1 ps                       _1558_:  OAI21X1_419/Y ->  AOI21X1_307/B
   3698.6 ps                       _1559_:  AOI21X1_307/Y ->  OAI21X1_420/A
   3788.2 ps                       _1561_:  OAI21X1_420/Y ->  AOI21X1_308/B
   3869.7 ps                       _1562_:  AOI21X1_308/Y ->  OAI21X1_421/A
   3960.5 ps                       _1564_:  OAI21X1_421/Y ->   AOI22X1_18/C
   4048.8 ps                       _1566_:   AOI22X1_18/Y ->  OAI21X1_422/A
   4132.7 ps                       _1568_:  OAI21X1_422/Y ->  NAND2X1_188/B
   4202.1 ps                       _1570_:  NAND2X1_188/Y ->   NAND3X1_39/C
   4277.2 ps                       _1572_:   NAND3X1_39/Y ->  AOI21X1_312/B
   4356.6 ps                       _1574_:  AOI21X1_312/Y ->  OAI21X1_424/A
   4444.1 ps                       _1577_:  OAI21X1_424/Y ->   NAND3X1_40/C
   4522.0 ps                       _1579_:   NAND3X1_40/Y ->   NAND3X1_41/C
   4598.3 ps                       _1581_:   NAND3X1_41/Y ->  AOI21X1_314/B
